Record_ID,Title,Platform,Source system,Source URL,Evidence status,Review status,Notes
source-item:crash:020:adventures-of-jetman,ADVENTURES OF JETMAN,,CRASH,https://www.crashonline.org.uk/20/jetman.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:017:alien-8-competition,ALIEN 8 COMPETITION,,CRASH,https://www.crashonline.org.uk/17/index.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:052:all-the-arcade-action,ALL THE ARCADE ACTION,,CRASH,https://www.crashonline.org.uk/52/index.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:020:an-even-bigger-game,AN EVEN BIGGER GAME,,CRASH,https://www.crashonline.org.uk/20/unicorn.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:015:an-everyday-story-of-pi-folk,AN EVERYDAY STORY OF PI FOLK,,CRASH,https://www.crashonline.org.uk/15/index.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:035:analysing-the-advertising,ANALYSING THE ADVERTISING,,CRASH,https://www.crashonline.org.uk/35/advertising.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:049:annoy-the-neighbours,ANNOY THE NEIGHBOURS,,CRASH,https://www.crashonline.org.uk/49/index.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:031:another-128k-spectrum-on-offer,ANOTHER 128K SPECTRUM ON OFFER,,CRASH,https://www.crashonline.org.uk/31/index.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:036:another-chance-to-go-to-war,ANOTHER CHANCE TO GO TO WAR,,CRASH,https://www.crashonline.org.uk/36/index.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:042:arcade-machine-in-your-home,ARCADE MACHINE IN YOUR HOME,,CRASH,https://www.crashonline.org.uk/42/index.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:045:arcades,ARCADES,,CRASH,https://www.crashonline.org.uk/45/index.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:020:are-you-a-gamelord,ARE YOU A GAMELORD?,,CRASH,https://www.crashonline.org.uk/20/index.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:019:arnhem,ARNHEM,,CRASH,https://www.crashonline.org.uk/19/index.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:036:art-gallery,ART GALLERY,,CRASH,https://www.crashonline.org.uk/36/index.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:034:asterix,ASTERIX,,CRASH,https://www.crashonline.org.uk/34/index.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:021:astroclone,ASTROCLONE,,CRASH,https://www.crashonline.org.uk/21/index.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:024:at-the-consultants,AT THE CONSULTANTS,,CRASH,https://www.crashonline.org.uk/24/hewsons.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:005:atic-atac-the-map,ATIC ATAC — THE MAP,,CRASH,https://www.crashonline.org.uk/05/index.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:006:atic-atac-the-map,ATIC ATAC — THE MAP!,,CRASH,https://www.crashonline.org.uk/06/index.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:007:atic-atac-the-map,ATIC ATAC — THE MAP!,,CRASH,https://www.crashonline.org.uk/07/index.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:098:april-trip-to-games-city-groovecentral,"April trip to Games City, Groovecentral...",,CRASH,https://www.crashonline.org.uk/98/index.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:009:backpackers-guide-to-the-universe,BACKPACKERS GUIDE TO THE UNIVERSE,,CRASH,https://www.crashonline.org.uk/09/index.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:091:backpage,BACKPAGE,,CRASH,https://www.crashonline.org.uk/91/index.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:092:backpage,BACKPAGE,,CRASH,https://www.crashonline.org.uk/92/index.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:093:backpage,BACKPAGE,,CRASH,https://www.crashonline.org.uk/93/index.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:094:backpage,BACKPAGE,,CRASH,https://www.crashonline.org.uk/94/index.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:095:backpage,BACKPAGE,,CRASH,https://www.crashonline.org.uk/95/index.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:096:backpage,BACKPAGE,,CRASH,https://www.crashonline.org.uk/96/index.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:097:backpage,BACKPAGE,,CRASH,https://www.crashonline.org.uk/97/index.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:098:backpage,BACKPAGE,,CRASH,https://www.crashonline.org.uk/98/index.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:024:ballblazer-cassettes-to-be-won,BALLBLAZER CASSETTES TO BE WON,,CRASH,https://www.crashonline.org.uk/24/index.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:025:bang,BANG!,,CRASH,https://www.crashonline.org.uk/25/index.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:010:battlefield-joystick,BATTLEFIELD JOYSTICK,,CRASH,https://www.crashonline.org.uk/10/index.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:023:bcs-quest-for-tires,BC’s QUEST FOR TIRES,,CRASH,https://www.crashonline.org.uk/23/index.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:011:beach-head,BEACH HEAD,,CRASH,https://www.crashonline.org.uk/11/index.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:014:beaver-bob-results,BEAVER BOB RESULTS,,CRASH,https://www.crashonline.org.uk/14/index.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:026:become-a-brain-surgeon,BECOME A BRAIN SURGEON...,,CRASH,https://www.crashonline.org.uk/26/index.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:016:become-a-games-designer,BECOME A GAMES DESIGNER,,CRASH,https://www.crashonline.org.uk/16/index.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:015:become-a-pop-superstar,BECOME A POP SUPERSTAR,,CRASH,https://www.crashonline.org.uk/15/index.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:035:become-a-superhero,BECOME A SUPERHERO!,,CRASH,https://www.crashonline.org.uk/35/index.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:037:become-judge-dredd,BECOME JUDGE DREDD!,,CRASH,https://www.crashonline.org.uk/37/index.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:019:behind-the-mirror,BEHIND THE MIRROR,,CRASH,https://www.crashonline.org.uk/19/mirrorsf.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:002:below-us-the-shadows-above-us-the-stars,"BELOW US THE SHADOWS, ABOVE US THE STARS",,CRASH,https://www.crashonline.org.uk/02/shadows.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:001:beware-the-wrath-of-magra,BEWARE THE WRATH OF MAGRA!,,CRASH,https://www.crashonline.org.uk/01/carnell.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:044:bignsleazy,BIG’N’SLEAZY,,CRASH,https://www.crashonline.org.uk/44/index.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:036:bikes-compilations-and-walkmans,"BIKES, COMPILATIONS and WALKMANS",,CRASH,https://www.crashonline.org.uk/36/index.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:010:blade-the-warrior,BLADE THE WARRIOR,,CRASH,https://www.crashonline.org.uk/10/index.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:064:bombing-along,BOMBING ALONG,,CRASH,https://www.crashonline.org.uk/64/bomber.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:045:breaking-into-software,BREAKING INTO SOFTWARE,,CRASH,https://www.crashonline.org.uk/45/breaking_in.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:026:breaking-the-barriers,BREAKING THE BARRIERS,,CRASH,https://www.crashonline.org.uk/26/nuwave.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:045:brendon-kavanaghs-pbm-mailbox,BRENDON KAVANAGH’S PBM MAILBOX,,CRASH,https://www.crashonline.org.uk/45/pbm.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:047:brendon-kavanaghs-pbm-mailbox,BRENDON KAVANAGH’S PBM MAILBOX,,CRASH,https://www.crashonline.org.uk/47/pbm.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:049:brendon-kavanaghs-pbm-mailbox,BRENDON KAVANAGH’S PBM MAILBOX,,CRASH,https://www.crashonline.org.uk/49/pbm.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:050:brendon-kavanaghs-pbm-mailbox,BRENDON KAVANAGH’S PBM MAILBOX,,CRASH,https://www.crashonline.org.uk/50/pbm.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:048:brendon-kavanaghs-pbm-mailbox-in-3-d,BRENDON KAVANAGH’S PBM MAILBOX — IN 3-D,,CRASH,https://www.crashonline.org.uk/48/pbm.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:046:brendon-kavanaghs-pbm-mailbox-in-3d,BRENDON KAVANAGH’S PBM MAILBOX — IN 3D,,CRASH,https://www.crashonline.org.uk/46/pbm.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:001:brer-rabbit-and-the-killer-ape-of-leicestershire,BRER RABBIT & THE KILLER APE OF LEICESTERSHIRE,,CRASH,https://www.crashonline.org.uk/01/rabbit.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:039:brewsters-adventure-trail,BREWSTER’S ADVENTURE TRAIL,,CRASH,https://www.crashonline.org.uk/39/advtrail.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:crash:040:brewsters-adventure-trail,BREWSTER’S ADVENTURE TRAIL,,CRASH,https://www.crashonline.org.uk/40/advtrail.htm,Confirmed from contemporary magazine evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
